Codigo;Descripcion;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
06;Salud;Nivel general y divisiones COICOP;202406;7973,512;4,7;296,9;Cuyo
06;Salud;Nivel general y divisiones COICOP;202406;7093,019;5,4;294,3;Patagonia
06;Salud;Nivel general y divisiones COICOP;202406;7130,927;4,7;292,8;Nacional
07;Transporte;Nivel general y divisiones COICOP;202406;6316,21;3,8;300,8;GBA
07;Transporte;Nivel general y divisiones COICOP;202406;7239,119;4,3;294,4;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202406;7611,084;1,5;313,1;Noreste
07;Transporte;Nivel general y divisiones COICOP;202406;6761,223;4,7;324,5;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202406;7260,572;3,9;295,8;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202406;7338,239;4,1;287,7;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202406;6801,489;3,9;299,7;Nacional
08;Comunicación;Nivel general y divisiones COICOP;202406;5712,731;5,4;362,9;GBA
08;Comunicación;Nivel general y divisiones COICOP;202406;5704,038;5,1;352,8;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202406;5825,263;5;363,9;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202406;5854,882;5,5;326,8;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202406;5122,423;7;330,2;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202406;4615,289;4,4;320,4;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202406;5644,184;5,3;353,4;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5978,632;5,8;278,3;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5563,71;6,4;259,8;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5579,763;4,7;271;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5435,191;4,3;248,2;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5552,31;4,4;255,3;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5464,642;2,1;251,4;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202406;5734,361;5,6;267,2;Nacional
10;Educación;Nivel general y divisiones COICOP;202406;5290,203;5;242,9;GBA
10;Educación;Nivel general y divisiones COICOP;202406;3871,075;5,8;191,4;Pampeana
10;Educación;Nivel general y divisiones COICOP;202406;3727,644;5,9;189,5;Noreste
10;Educación;Nivel general y divisiones COICOP;202406;4510,998;9,6;228,8;Noroeste
10;Educación;Nivel general y divisiones COICOP;202406;3573,843;5,9;193,4;Cuyo
10;Educación;Nivel general y divisiones COICOP;202406;3464,109;7,5;208,7;Patagonia
10;Educación;Nivel general y divisiones COICOP;202406;4514,858;5,7;220,1;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6622,283;7,3;253,2;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6645,818;5,8;251,4;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6355,97;4,3;237,2;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6808,972;5,7;245,8;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6826,602;3;237,1;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6407,683;7,7;265,2;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202406;6632,312;6,3;250,9;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6159,334;2,6;315,1;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6351,163;3,5;343;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6743,586;1,5;329,4;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6495,59;1,8;341,4;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6457,162;0,8;351,5;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6958,924;3,7;391,9;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202406;6327,35;2,8;332,2;Nacional
Estacional;;Categorias;202406;7053,858;2,3;225;GBA
Estacional;;Categorias;202406;6826,715;6,2;228,8;Pampeana
Estacional;;Categorias;202406;6164,139;5,1;215,4;Noreste
Estacional;;Categorias;202406;6436,522;5,8;210,8;Noroeste
Estacional;;Categorias;202406;6275,568;8,4;228,3;Cuyo
Estacional;;Categorias;202406;6198,019;6,8;228,4;Patagonia
Estacional;;Categorias;202406;6811,124;4,4;225,2;Nacional
Núcleo;;Categorias;202406;6350,244;3,9;267,8;GBA
Núcleo;;Categorias;202406;6503,483;3,7;269,4;Pampeana
Núcleo;;Categorias;202406;6380,12;3,1;252,9;Noreste
Núcleo;;Categorias;202406;6428,707;3;261,3;Noroeste
Núcleo;;Categorias;202406;6557,571;3,1;264,2;Cuyo
Núcleo;;Categorias;202406;6236,855;3,4;273,9;Patagonia
Núcleo;;Categorias;202406;6414,658;3,7;267,2;Nacional
Regulados;;Categorias;202406;5799,968;7,2;331,5;GBA
Regulados;;Categorias;202406;5820,276;7,9;322;Pampeana
Regulados;;Categorias;202406;6574,776;9,1;324,1;Noreste
Regulados;;Categorias;202406;6172,467;11,4;319,2;Noroeste
Regulados;;Categorias;202406;6307,669;10,1;335,2;Cuyo
Regulados;;Categorias;202406;6266,574;9,4;326,6;Patagonia
Regulados;;Categorias;202406;5910,154;8,1;327,1;Nacional
B;;Bienes y servicios;202406;6970,681;2,6;273;GBA
B;;Bienes y servicios;202406;6979,32;3,5;271,5;Pampeana
B;;Bienes y servicios;202406;6638,29;3,2;252;Noreste
B;;Bienes y servicios;202406;6693,898;3,2;258,8;Noroeste
B;;Bienes y servicios;202406;6902,046;3,4;267,8;Cuyo
B;;Bienes y servicios;202406;6805,161;3,6;277,4;Patagonia
B;;Bienes y servicios;202406;6928,333;3,1;270,5;Nacional
S;;Bienes y servicios;202406;5314,611;7,8;274,9;GBA
S;;Bienes y servicios;202406;5074,672;8,8;272;Pampeana
S;;Bienes y servicios;202406;5528,601;9,7;289,1;Noreste
S;;Bienes y servicios;202406;5444,888;11;276,2;Noroeste
S;;Bienes y servicios;202406;5409,232;10,5;285,3;Cuyo
S;;Bienes y servicios;202406;4830,689;9,9;274,9;Patagonia
S;;Bienes y servicios;202406;5235,459;8,7;275,3;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6551,322;4;266,1;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6662,327;3,9;262,9;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6681,825;4,6;253,1;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6612,687;3,6;253,9;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6769,785;4,6;265,9;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6497,565;4,2;264,2;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202407;6607,748;4;263,4;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7429,541;3,6;282,6;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7362,129;3;275,1;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;6966,606;2,4;243,4;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7071,045;1,7;258,3;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7428,917;2,9;269,2;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7102,805;3,7;283;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202407;7345,407;3,2;275,8;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5137,998;6,4;250,5;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5243,079;5,9;249,2;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5463,423;5,4;230,3;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5081,985;6,1;237,1;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5038,996;6;246,2;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5131,143;5,5;255,9;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202407;5178,75;6,1;248,1;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;6014,399;0,8;180,2;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5885,565;1,9;192,7;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5239,614;4;188,9;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5301,839;2,7;172,4;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5301,341;2,7;190,6;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5600,413;3,2;193,9;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202407;5829,694;1,6;185,2;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;5514,995;5;305,7;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;5109,807;4,9;301,4;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;7318,877;19,6;314,4;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;6789,423;7;304,1;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;6350,172;6,6;341,7;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;5876,509;7,1;306,8;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202407;5600,499;6;306,6;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6222,256;3,2;237,1;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6320,799;3,7;252,2;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6372,896;2,8;241,5;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6220,931;4;247,3;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6281,507;3,6;249,1;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6587,104;3,6;257,7;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202407;6282,946;3,5;244,7;Nacional
06;Salud;Nivel general y divisiones COICOP;202407;7093,666;5,8;285,2;GBA
06;Salud;Nivel general y divisiones COICOP;202407;7922,242;6,3;280,3;Pampeana
06;Salud;Nivel general y divisiones COICOP;202407;8052,478;5,8;273,9;Noreste
06;Salud;Nivel general y divisiones COICOP;202407;7847,487;4,7;272,4;Noroeste
06;Salud;Nivel general y divisiones COICOP;202407;8350,982;4,7;278,8;Cuyo
06;Salud;Nivel general y divisiones COICOP;202407;7472,563;5,4;278,9;Patagonia
06;Salud;Nivel general y divisiones COICOP;202407;7548,061;5,8;281,3;Nacional
07;Transporte;Nivel general y divisiones COICOP;202407;6423,725;1,7;292,4;GBA
07;Transporte;Nivel general y divisiones COICOP;202407;7480,999;3,3;284,7;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202407;7803,448;2,5;300,6;Noreste
07;Transporte;Nivel general y divisiones COICOP;202407;6947,182;2,8;307,9;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202407;7640,543;5,2;292,7;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202407;7499,072;2,2;261,7;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202407;6978,989;2,6;289,5;Nacional
08;Comunicación;Nivel general y divisiones COICOP;202407;5930,298;3,8;326,7;GBA
08;Comunicación;Nivel general y divisiones COICOP;202407;5848,966;2,5;314;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202407;6065,08;4,1;335,5;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202407;6062,452;3,5;297,9;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202407;5410,886;5,6;309,6;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202407;4895,26;6,1;297;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202407;5844,002;3,5;318,5;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;6302,185;5,4;255,2;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;5895,049;6;243,7;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;5816,2;4,2;251,4;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;5843,196;7,5;242,5;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;5833,846;5,1;241,7;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;5769,873;5,6;240,7;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202407;6059,306;5,7;248,9;Nacional
10;Educación;Nivel general y divisiones COICOP;202407;5450,238;3;229,6;GBA
10;Educación;Nivel general y divisiones COICOP;202407;4043,626;4,5;190,7;Pampeana
10;Educación;Nivel general y divisiones COICOP;202407;4242,669;13,8;209,5;Noreste
10;Educación;Nivel general y divisiones COICOP;202407;4791,82;6,2;226,6;Noroeste
10;Educación;Nivel general y divisiones COICOP;202407;3773,415;5,6;194,5;Cuyo
10;Educación;Nivel general y divisiones COICOP;202407;3615,822;4,4;210,8;Patagonia
10;Educación;Nivel general y divisiones COICOP;202407;4704,182;4,2;214,2;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;7082,78;7;253,8;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;7018,647;5,6;241,9;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;6611,574;4;227,4;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;7230,205;6,2;242,2;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;7541,454;10,5;249,5;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;6818,3;6,4;263;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202407;7061,205;6,5;247,7;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;6373,73;3,5;303,4;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;6549,083;3,1;331;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;7023,849;4,2;322;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;6740,981;3,8;332,8;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;6729,564;4,2;343,2;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;7206,677;3,6;368,9;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202407;6545,92;3,5;320,5;Nacional
Estacional;;Categorias;202407;7463,086;5,8;228,8;GBA
Estacional;;Categorias;202407;7165,519;5;227,3;Pampeana
Estacional;;Categorias;202407;6417,963;4,1;213,2;Noreste
Estacional;;Categorias;202407;6578,043;2,2;202,3;Noroeste
Estacional;;Categorias;202407;6537,159;4,2;220,8;Cuyo
Estacional;;Categorias;202407;6485,176;4,6;221,5;Patagonia
Estacional;;Categorias;202407;7156,798;5,1;225,1;Nacional
Núcleo;;Categorias;202407;6597,552;3,9;259,1;GBA
Núcleo;;Categorias;202407;6744,545;3,7;259,5;Pampeana
Núcleo;;Categorias;202407;6589,383;3,3;242,8;Noreste
Núcleo;;Categorias;202407;6654,223;3,5;251,9;Noroeste
Núcleo;;Categorias;202407;6836,721;4,3;257;Cuyo
Núcleo;;Categorias;202407;6467,462;3,7;259,7;Patagonia
Núcleo;;Categorias;202407;6657,49;3,8;257,9;Nacional
Regulados;;Categorias;202407;6004,731;3,5;319,2;GBA
Regulados;;Categorias;202407;6057,714;4,1;311;Pampeana
Regulados;;Categorias;202407;7233,996;10;335,4;Noreste
Regulados;;Categorias;202407;6476,912;4,9;314,1;Noroeste
Regulados;;Categorias;202407;6683,564;6;335,6;Cuyo
Regulados;;Categorias;202407;6606,895;5,4;314,6;Patagonia
Regulados;;Categorias;202407;6166,198;4,3;317,5;Nacional
B;;Bienes y servicios;202407;7196,161;3,2;263,6;GBA
B;;Bienes y servicios;202407;7204,091;3,2;261,8;Pampeana
B;;Bienes y servicios;202407;6834,198;3;241,5;Noreste
B;;Bienes y servicios;202407;6873,6;2,7;247,9;Noroeste
B;;Bienes y servicios;202407;7122,006;3,2;257,3;Cuyo
B;;Bienes y servicios;202407;7034,25;3,4;262,3;Patagonia
B;;Bienes y servicios;202407;7148,949;3,2;260,5;Nacional
S;;Bienes y servicios;202407;5610,765;5,6;271;GBA
S;;Bienes y servicios;202407;5390,818;6,2;266,3;Pampeana
S;;Bienes y servicios;202407;6159,806;11,4;305,7;Noreste
S;;Bienes y servicios;202407;5822,804;6,9;277,2;Noroeste
S;;Bienes y servicios;202407;5897,648;9;294,1;Cuyo
S;;Bienes y servicios;202407;5165,863;6,9;270,7;Patagonia
S;;Bienes y servicios;202407;5570,508;6,4;272,6;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6822,401;4,1;239,6;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6922,62;3,9;235,9;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6973,536;4,4;222,8;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6946,327;5;227;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;7075,603;4,5;240,4;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6797,216;4,6;239,7;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;202408;6883,441;4,2;236,7;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7642,373;2,9;241,8;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7642,391;3,8;236,9;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7330,305;5,2;207,3;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7390,593;4,5;217,7;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7840,305;5,5;236,3;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7446,634;4,8;252,9;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202408;7611,781;3,6;236,9;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5298,91;3,1;236,6;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5400,797;3;229,9;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5657,944;3,6;206;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5240,788;3,1;215,2;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5133,792;1,9;224,4;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5289,997;3,1;239,6;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202408;5336,261;3;230,7;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;6139,89;2,1;164,2;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5975,56;1,5;170,4;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5350,757;2,1;164,2;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5501,319;3,8;157,2;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5423,99;2,3;173,9;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5771,213;3;176;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202408;5949,554;2,1;166,7;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;5852,207;6,1;285;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;5428,185;6,2;298,2;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;7660,604;4,7;305,2;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;7941,646;17;350;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;6766,969;6,6;340;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;6354,632;8,1;309,3;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202408;5995,285;7;298,8;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6485,467;4,2;207,2;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6594,652;4,3;223,9;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6625,207;4;205,6;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6479,486;4,2;212,9;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6552,416;4,3;227,8;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6880,806;4,5;226,3;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202408;6550,784;4,3;215,1;Nacional
06;Salud;Nivel general y divisiones COICOP;202408;7408,462;4,4;246,6;GBA
06;Salud;Nivel general y divisiones COICOP;202408;8239,23;4;245,3;Pampeana
06;Salud;Nivel general y divisiones COICOP;202408;8358,102;3,8;229,3;Noreste
06;Salud;Nivel general y divisiones COICOP;202408;8177,582;4,2;239,5;Noroeste
06;Salud;Nivel general y divisiones COICOP;202408;8658,513;3,7;246,8;Cuyo
06;Salud;Nivel general y divisiones COICOP;202408;7711,511;3,2;241,3;Patagonia
06;Salud;Nivel general y divisiones COICOP;202408;7860,49;4,1;244,5;Nacional
07;Transporte;Nivel general y divisiones COICOP;202408;6867,037;6,9;283,9;GBA
07;Transporte;Nivel general y divisiones COICOP;202408;7773,13;3,9;259,3;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202408;8078,988;3,5;273,5;Noreste
07;Transporte;Nivel general y divisiones COICOP;202408;7151,035;2,9;277,2;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202408;7957,968;4,2;267,8;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202408;7772,889;3,7;233,4;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202408;7334,992;5,1;270,6;Nacional
08;Comunicación;Nivel general y divisiones COICOP;202408;6202,599;4,6;324,9;GBA
08;Comunicación;Nivel general y divisiones COICOP;202408;6145,259;5,1;319,6;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202408;6350,488;4,7;328,9;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202408;6370,543;5,1;300,5;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202408;5697,169;5,3;316,4;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202408;5154,98;5,3;299,6;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202408;6127,597;4,9;320;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;6500,21;3,1;228,6;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;6165,424;4,6;224,5;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;6093,704;4,8;226,1;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;6022,523;3,1;218,6;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;5986,578;2,6;210,4;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;5974,184;3,5;201,9;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202408;6282,238;3,7;224,2;Nacional
10;Educación;Nivel general y divisiones COICOP;202408;5813,661;6,7;221,1;GBA
10;Educación;Nivel general y divisiones COICOP;202408;4266,492;5,5;186,5;Pampeana
10;Educación;Nivel general y divisiones COICOP;202408;4429,407;4,4;206,7;Noreste
10;Educación;Nivel general y divisiones COICOP;202408;5168,365;7,9;218;Noroeste
10;Educación;Nivel general y divisiones COICOP;202408;4056,592;7,5;191,4;Cuyo
10;Educación;Nivel general y divisiones COICOP;202408;4042,364;11,8;213,3;Patagonia
10;Educación;Nivel general y divisiones COICOP;202408;5013,168;6,6;208,2;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7408,764;4,6;228,4;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7336,741;4,5;220,9;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7024,06;6,2;209,5;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7609,591;5,2;212,9;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7966,085;5,6;221,8;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7272,895;6,7;248,5;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202408;7403,163;4,8;224,2;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;6534,029;2,5;278,6;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;6704,191;2,4;304,6;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;7176,576;2,2;282,5;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;6800,894;0,9;299,4;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;6824,062;1,4;310,9;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;7392,204;2,6;340,3;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202408;6694,719;2,3;293,3;Nacional
Estacional;;Categorias;202408;7376,782;-1,2;194,7;GBA
Estacional;;Categorias;202408;7322,775;2,2;202,6;Pampeana
Estacional;;Categorias;202408;6863,376;6,9;195,7;Noreste
Estacional;;Categorias;202408;7051,467;7,2;188,5;Noroeste
Estacional;;Categorias;202408;7024,64;7,5;212,7;Cuyo
Estacional;;Categorias;202408;6790,521;4,7;205,2;Patagonia
Estacional;;Categorias;202408;7266,119;1,5;198,3;Nacional
Núcleo;;Categorias;202408;6880,783;4,3;229,9;GBA
Núcleo;;Categorias;202408;7016,472;4;229,2;Pampeana
Núcleo;;Categorias;202408;6850,547;4;207,9;Noreste
Núcleo;;Categorias;202408;6893,555;3,6;216,3;Noroeste
Núcleo;;Categorias;202408;7104,081;3,9;226,3;Cuyo
Núcleo;;Categorias;202408;6745,468;4,3;230,2;Patagonia
Núcleo;;Categorias;202408;6931,798;4,1;227,5;Nacional
Regulados;;Categorias;202408;6401,025;6,6;310,2;GBA
Regulados;;Categorias;202408;6340,532;4,7;299,7;Pampeana
Regulados;;Categorias;202408;7538,093;4,2;320,8;Noreste
